transition_id,tier,spectrum_id,fit_role,arm,snr_rung,realization,fit_completed,optimizer_success,parameter_at_bound,local_hbeta_coverage,local_mask_fraction,continuum_valid,broad_component_present,broad_component_amplitude,broad_component_width,broad_flux,residual_rms_local,finite_measurement,fit_valid,invalid_reason,valid_nondetection
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,19.0,True,True,False,True,0.0,True,True,4.0501813014515164,5234.641051132833,605.0225636894102,2.192273513527778,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,0.0,True,True,False,True,0.0,True,True,1.7591467171840236,9101.151300938707,341.9384662096471,0.8530027944330869,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,0.0,True,True,False,True,0.0,True,True,4.286517252261035,5221.387342857345,609.6265072863587,1.0775363989328683,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,1.0,True,True,True,True,0.0,True,True,1.4183987318006075,7781.470751235198,211.2388553125677,0.8386201912675143,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,1.0,True,True,False,True,0.0,True,True,3.701877693274014,6073.286364651766,575.4032908716457,1.0363505117476208,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,2.0,True,True,True,True,0.0,True,True,0.5006756120806699,16744.68987427407,110.55995826663283,0.8108258176542178,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,2.0,True,True,False,True,0.0,True,True,3.4926922465317034,6844.050537690323,529.8019195497816,1.0373579304176268,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,3.0,True,True,False,True,0.0,True,True,1.638076341237138,6436.779372212657,261.4351508151833,0.8592159474451001,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,3.0,True,True,False,True,0.0,True,True,3.408376914038058,8607.463170552537,505.1891701147859,1.2019865809568149,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,4.0,True,True,True,True,0.0,True,True,1.5002660225249542,9391.917122534129,236.36128872952025,0.8556448262124784,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,4.0,True,True,True,True,0.0,True,True,3.700576511889153,12135.99251248025,564.6202267878963,0.9903866159261738,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,5.0,True,True,False,True,0.0,True,True,1.1915701758624664,18131.14444797449,372.0744310227632,2.9810614708295846,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,5.0,True,True,False,True,0.0,True,True,3.8889796938335057,5742.04598424725,563.674265699595,1.1109579690103752,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,6.0,True,True,True,True,0.0,True,True,1.3333922854741331,14751.158631174529,303.3785676854683,0.7303985068299607,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,6.0,True,True,False,True,0.0,True,True,4.153728472289231,5174.419354383592,514.8430975753284,1.122370141128623,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,7.0,True,True,False,True,0.0,True,True,0.8120948358225633,20000.100517934687,279.72869999713953,2.993730265091785,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,7.0,True,True,False,True,0.0,True,True,2.8226926351848647,13231.599665009451,641.8248791911692,3.113406928741756,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,8.0,True,True,True,True,0.0,True,True,1.0147266360505114,12534.596597967236,213.4587547279509,0.888451885893782,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,8.0,True,True,False,True,0.0,True,True,3.0321378741149374,8170.397572132829,426.59894611221534,1.1033946225970557,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,9.0,True,True,True,True,0.0,True,True,1.3509188212523782,10988.847809150138,257.7933712224582,0.8172844292602225,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,9.0,True,True,False,True,0.0,True,True,3.742254839345094,6423.02095058098,413.8990389587592,1.1040175055415085,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,10.0,True,True,True,True,0.0,True,True,1.1851614134528177,15715.549934385906,275.6724039969722,0.7840937066200449,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,10.0,True,True,False,True,0.0,True,True,3.532770187497647,7291.531362073209,586.2966168492612,1.0413024416113283,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,11.0,True,True,False,True,0.0,True,True,0.9050060700843688,14459.579588450406,225.35222381847316,1.2827875449236088,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,11.0,True,True,False,True,0.0,True,True,3.655920011169655,6300.861454108871,520.9583929335574,0.9828348180627422,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,12.0,True,True,True,True,0.0,True,True,1.429795726259897,14318.277178921518,328.2507480435174,0.8807562582963747,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,12.0,True,True,False,True,0.0,True,True,3.995109243426498,5876.894137518296,592.0091399390692,1.0788065745428983,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,13.0,True,True,True,True,0.0,True,True,1.4139078796659987,4636.457461873961,204.90616878422807,0.8599027125745359,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,13.0,True,True,False,True,0.0,True,True,2.8834679088873827,10155.226808717953,504.2436240659672,1.4975659820742848,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,14.0,True,True,False,True,0.0,True,True,1.496293089431333,8717.692052404087,235.92944698864272,0.90538277964998,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,14.0,True,True,True,True,0.0,True,True,4.038346879120525,5161.9780385691165,555.1973477052168,1.039566703917343,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,15.0,True,True,True,True,0.0,True,True,1.1538076050143786,11652.663653127198,222.1280962783888,0.7941313867967053,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,15.0,True,True,False,True,0.0,True,True,4.027609912249375,5589.292155313665,589.4848673463615,1.0472195416747094,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,16.0,True,True,False,True,0.0,True,True,0.0054845017416482,4394.142594170688,4.475621651888371,3.241599754631767,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,16.0,True,True,True,True,0.0,True,True,3.210241517059842,6833.842762138073,502.0783810623364,0.9995529411127008,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,17.0,True,True,False,True,0.0,True,True,1.0919665172082205,11935.851672093222,224.4524891256878,0.8922487761341888,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,17.0,True,True,False,True,0.0,True,True,3.688562788539684,7133.739076788609,453.0828516751055,1.158744277755508,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,18.0,True,True,False,True,0.0,True,True,0.0187183601951801,5356.537378816722,13.960377613571875,3.251476702722233,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,18.0,True,True,False,True,0.0,True,True,4.267944886393593,4566.677010383232,570.815135879216,1.0809809507827677,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,10.0,19.0,True,True,True,True,0.0,True,True,1.53351775722399,7323.8881529721775,217.9001957215856,0.8186146409420167,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,10.0,19.0,True,True,False,True,0.0,True,True,4.71702787940842,5272.415599540623,676.975142311788,1.076720128926148,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,native_bright,native,,,True,True,False,True,0.0,True,True,2.8047608680026315,13966.962711594526,674.6032276882547,3.0219962290957794,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,native_faint,native,,,True,True,True,True,0.0,True,True,1.3339179760762931,5936.841236974587,193.7046976684179,0.7775997617066476,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ081319.34+460849.5,SILVER,439-51877-566,native_bright,native,,,True,True,False,True,0.0,True,True,5.68178504245509,16544.398592046775,1618.8621692640293,16.38592771977607,True,True,,False
SDSSJ081319.34+460849.5,SILVER,6392-56331-693,native_faint,native,,,True,True,False,True,0.0,True,True,4.451979340736045,13817.502009755348,918.7755495707488,1.5070685707107851,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,native_bright,native,,,True,True,True,True,0.0,True,True,19.696119180068195,12525.030657708614,3753.736868302251,2.4655925557046627,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,native_faint,native,,,True,True,False,True,0.0,True,True,11.093977403398014,9372.673509195336,1790.487029182298,5.060674244182466,True,True,,False
SDSSJ102152.34+464515.6,GOLD,944-52614-603,native_bright,native,,,True,True,False,True,0.0,True,True,20.49920622138046,4604.824361306868,1928.9628259158417,1.4904536236009278,True,True,,False
SDSSJ102152.34+464515.6,GOLD,7386-56769-410,native_faint,native,,,True,True,True,True,0.0,True,True,2.8918334393779332,11798.428684232458,587.5445122357207,1.5022793485052857,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ105058.42+241351.18,SILVER,2481-54068-428,native_bright,native,,,True,True,False,True,0.0,True,True,9.0062612922992,2862.757632241454,443.9569255193461,1.2819641846623278,True,True,,False
SDSSJ105058.42+241351.18,SILVER,10467-58138-592,native_faint,native,,,True,True,False,True,0.0,True,True,2.199568305272237,11214.690788359843,424.773228475533,0.9175592582186785,True,True,,False
SDSSJ105325.40+302419.34,GOLD,1981-53463-599,native_bright,native,,,True,True,False,True,0.0,True,True,4.739070247339328,8274.486209737384,785.5236628627142,1.398816850506518,True,True,,False
SDSSJ105325.40+302419.34,GOLD,10476-58141-851,native_faint,native,,,True,True,False,True,0.0,True,True,1.4373047196869493,15603.1067536478,355.5356102527142,1.3182360132810405,True,True,,False
SDSSJ222132.41-010928.70,SILVER,9238-58013-261,native_bright,native,,,True,True,False,True,0.0,True,True,0.8886191782409014,14451.281401739116,221.1446644464955,0.2684518722592834,True,True,,False
SDSSJ222132.41-010928.70,SILVER,375-52140-253,native_faint,native,,,True,True,False,True,0.0,True,True,2.1093510271796845,17257.828794897632,616.012286988709,1.307380214169383,True,True,,False
SDSSJ233602.98+001728.7,GOLD,385-51783-360,native_bright,native,,,True,True,False,True,0.0,True,True,1.4366197120807556,17539.231775324242,433.9397687359783,1.8431000777611497,True,True,,False
SDSSJ233602.98+001728.7,GOLD,4213-55449-530,native_faint,native,,,True,True,True,True,0.0,True,True,0.3324535091664415,17728.102154970664,101.50198695938508,0.4572851291425254,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,20.0,True,True,True,True,0.0,True,True,11.334821969910536,10400.435928671452,1904.495146584763,5.414185037750996,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,20.0,True,True,False,True,0.0,True,True,22.902234553257017,8397.731233010978,3629.132322592213,10.228379103224762,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,21.0,True,True,False,True,0.0,True,True,12.951735239852267,6789.424381868745,1514.122324983939,8.223629631593372,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,21.0,True,True,True,True,0.0,True,True,22.025079537968395,8546.751453492747,3729.701194654652,8.268908431632614,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,22.0,True,True,True,True,0.0,True,True,10.661837523961992,11790.152125169428,2081.5205427303827,7.153407269778987,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,22.0,True,True,False,True,0.0,True,True,26.70366872070673,5109.255189668529,3562.522524554258,8.837467499059644,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,23.0,True,True,True,True,0.0,True,True,10.103252123805362,8655.4693801534,1692.16081156646,7.781376448203542,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,23.0,True,True,False,True,0.0,True,True,21.87391545671602,7209.682906395948,2715.6402004998326,10.300298804117563,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,24.0,True,True,False,True,0.0,True,True,9.827182401167532,8976.824910989817,1890.4895758886696,6.683923783618948,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,24.0,True,True,True,True,0.0,True,True,18.889891317819263,7327.003727672722,3213.6700670098635,9.004469327035688,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,25.0,True,True,True,True,0.0,True,True,11.462129023698251,10065.78590855385,2357.595052818835,7.560046360713813,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,25.0,True,True,True,True,0.0,True,True,18.862443273981455,9291.868749919588,3285.4864243414368,9.056480353316932,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,26.0,True,True,False,True,0.0,True,True,18.118314071280395,3746.948741695984,1995.9635166742175,7.693023688193019,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,26.0,True,True,False,True,0.0,True,True,27.794562762473163,4645.389507022233,3693.198830180141,43.23372655150439,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,27.0,True,True,False,True,0.0,True,True,9.506300191475248,13242.707206229295,2167.9026776541223,15.014109881071056,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,27.0,True,True,False,True,0.0,True,True,20.565849023768124,8063.428067401005,3927.064475652016,7.907576157716383,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,28.0,True,True,False,True,0.0,True,True,10.783456905194557,10013.217374400783,1822.3100861245096,6.838775298532247,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,28.0,True,True,False,True,0.0,True,True,20.338543627040902,10484.64355283288,3672.069395656009,10.654874167062715,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,29.0,True,True,False,True,0.0,True,True,12.26381163288437,11202.139307683745,2365.7404376243585,7.084948660923854,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,29.0,True,True,False,True,0.0,True,True,19.36699689508714,9424.860865128116,3143.2280264984743,12.737049267115712,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,30.0,True,True,False,True,0.0,True,True,17.807485486187602,4115.978230850391,2324.764271081098,7.201968112376869,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,30.0,True,True,False,True,0.0,True,True,27.750770570378336,4428.276793864658,3578.8260635763645,9.866782850848962,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,31.0,True,True,False,True,0.0,True,True,12.00325283612358,10068.641583438948,2352.9928678181295,14.735987804809485,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,31.0,True,True,False,True,0.0,True,True,23.433061047128945,7219.324825128464,2913.0623596009495,10.11486425677242,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,32.0,True,True,False,True,0.0,True,True,17.179317968185615,4013.732185878456,2020.3381869769023,7.757451475110586,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,32.0,True,True,False,True,0.0,True,True,20.795517530203256,6987.250572771333,2502.070544339308,10.830741626015676,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,33.0,True,True,False,True,0.0,True,True,17.52714973157765,4107.580311822534,2163.7638124370824,9.07757490883329,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,33.0,True,True,False,True,0.0,True,True,27.40733640038684,5232.850469070274,3246.2439185677204,8.602662236341015,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,34.0,True,True,True,True,0.0,True,True,10.347349088668524,9771.80441724127,2205.7083419991795,7.731765000512323,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,34.0,True,True,False,True,0.0,True,True,24.238722140523805,5366.13846474568,3414.67116419159,9.756102346129378,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,35.0,True,True,False,True,0.0,True,True,11.206405803321218,10391.340022687038,2005.2334377946272,5.779348618361889,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,35.0,True,True,False,True,0.0,True,True,25.00721407727724,6628.276488399485,3532.6645442099607,8.4416331371929,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,36.0,True,True,False,True,0.0,True,True,10.488421242627057,11619.548545355136,2098.6222629277536,15.59120513749761,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,36.0,True,True,False,True,0.0,True,True,19.42576099978055,9495.666194699055,3176.407918056939,9.988334323654902,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,37.0,True,True,False,True,0.0,True,True,18.544445978818658,3594.4860075557012,2074.0735829381797,7.265381161444886,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,37.0,True,True,False,True,0.0,True,True,18.964362302753557,8277.016672259153,4102.422489592926,9.91800336957817,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,38.0,True,True,False,True,0.0,True,True,8.914625704292689,10040.378635935278,1541.3044193715054,6.562530448226741,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,38.0,True,True,False,True,0.0,True,True,22.708593894193996,7262.490265513287,2839.881210856509,13.099417049563527,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,39.0,True,True,False,True,0.0,True,True,13.381887820074212,6923.066096227996,1994.462355803132,7.1723769717382595,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,39.0,True,True,False,True,0.0,True,True,18.070541174530774,10703.75455597363,3331.1659625815582,10.502193386476936,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,40.0,True,True,True,True,0.0,True,True,8.825404296253225,9387.872679948843,2003.0520051386395,6.949730625036003,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,40.0,True,True,False,True,0.0,True,True,21.07267582651673,12522.167618601854,3962.538672763049,9.538868991629636,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,41.0,True,True,False,True,0.0,True,True,11.77577646505057,10391.119703134453,2107.0688081219696,14.701720315176374,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,41.0,True,True,False,True,0.0,True,True,18.3156734223644,10157.420449166666,3203.5572225124633,41.305493819868715,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,42.0,True,True,False,True,0.0,True,True,11.51750084193992,9595.76074823443,1904.6576951048037,15.39472233428022,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,42.0,True,True,False,True,0.0,True,True,27.84340591421852,4182.246322191336,3753.0416577687074,9.271752948659936,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,43.0,True,True,False,True,0.0,True,True,11.564439406086535,10519.8012616609,2094.8975284534145,7.668294687903059,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,43.0,True,True,False,True,0.0,True,True,27.092069698753107,4470.397735530033,3289.5741264247317,9.4749903691606,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,44.0,True,True,True,True,0.0,True,True,4.3298697960381105e-05,18817.183054784437,0.01403200676738,10.569805205157838,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,44.0,True,True,False,True,0.0,True,True,21.40399357752898,12252.429482531204,4439.002967775157,7.846265489665996,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,45.0,True,True,False,True,0.0,True,True,12.43393055183617,9736.32282084267,2084.6691239279035,14.647316066144072,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,45.0,True,True,False,True,0.0,True,True,29.524524491897353,4941.304018047516,3124.2575302184987,8.257069615326017,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,46.0,True,True,False,True,0.0,True,True,11.235093966277532,10424.517567427563,2016.831210390741,15.543035626999442,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,46.0,True,True,False,True,0.0,True,True,24.09705879280466,5958.405797659644,2472.3752627252898,10.860841599786,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,47.0,True,True,False,True,0.0,True,True,13.007970256495582,8035.903551189116,1800.011088110963,7.760215751684626,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,47.0,True,True,False,True,0.0,True,True,17.84247083413959,12374.933862136668,3812.5110839886065,41.24166646703232,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,48.0,True,True,True,True,0.0,True,True,11.203892258393466,7951.4151126824845,1913.0916968882536,6.064922022063562,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,48.0,True,True,False,True,0.0,True,True,24.798156861294274,4091.7097715522887,2722.2935370450277,11.052526433694108,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,5.0,49.0,True,True,False,True,0.0,True,True,2.886579864025407e-05,3014.085474649799,0.0014981365327416,42.17817906498317,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,5.0,49.0,True,True,False,True,0.0,True,True,24.511542795480068,4938.858464924484,3309.8443304851826,10.006621608858618,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,10.0,20.0,True,True,True,True,0.0,True,True,10.756675550283036,8561.919412253663,1740.3511236047525,3.893847541116497,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,10.0,20.0,True,True,False,True,0.0,True,True,25.56444056445173,5975.078968784381,3367.716517626808,6.71794255729518,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,10.0,21.0,True,True,False,True,0.0,True,True,12.549863925848117,8273.83284337508,1787.9621909953569,6.259329469818903,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,10.0,21.0,True,True,False,True,0.0,True,True,25.238098277924337,6488.809564777626,3865.78222961786,6.477769845826808,True,True,,False
